"date","state","cumu_cases","cumu_deaths","fips","daily_deaths","daily_cases","3_Day_MA_Ddeaths","7_Day_MA_Ddeaths","30_Day_MA_Ddeaths","3_Day_MA_Dcases","7_Day_MA_Dcases","30_Day_MA_Dcases"
2021-02-06,"AL",478994,9782,1,42,954,48,49,70,1360,1611,2387
2021-02-07,"AL",479893,9816,1,34,899,42,48,69,1130,1573,2292
2021-02-08,"AL",481564,9852,1,36,1671,37,46,67,1175,1474,2272
2021-02-09,"AL",483008,9898,1,46,1444,39,45,66,1338,1395,2253
2021-02-10,"AL",484330,9947,1,49,1322,44,44,65,1479,1345,2158
2021-02-11,"AL",485492,9982,1,35,1162,43,42,64,1309,1284,2086
2021-02-12,"AL",486642,10015,1,33,1150,39,39,62,1211,1229,2019
2021-02-13,"AL",487366,10040,1,25,724,31,37,60,1012,1196,1938
2021-02-14,"AL",487985,10071,1,31,619,30,36,58,831,1156,1860
2021-02-15,"AL",488950,10098,1,27,965,28,35,57,769,1055,1831
2021-02-16,"AL",489646,10127,1,29,696,29,33,56,760,948,1797
2021-02-17,"AL",490748,10157,1,30,1102,29,30,54,921,917,1721
2021-02-18,"AL",491786,10186,1,29,1038,29,29,52,945,899,1648
2021-02-19,"AL",492597,10220,1,34,811,31,29,50,984,851,1579
2021-02-20,"AL",493208,10251,1,31,611,31,30,49,820,835,1505
2021-02-21,"AL",493785,10285,1,34,577,33,31,47,666,829,1441
2021-02-22,"AL",494856,10305,1,20,1071,28,30,45,753,844,1425
2021-02-23,"AL",495779,10327,1,22,923,25,29,44,857,876,1404
2021-02-24,"AL",498262,10349,1,22,2483,21,27,42,1492,1073,1378
2021-02-25,"AL",499039,10371,1,22,777,22,26,40,1394,1036,1309
2021-02-26,"AL",499755,10399,1,28,716,24,26,39,1325,1023,1248
2021-02-27,"AL",500186,10418,1,19,431,23,24,37,641,997,1186
2021-02-28,"AL",500666,10430,1,12,480,20,21,35,542,983,1139
2021-03-01,"AL",501574,10447,1,17,908,16,20,34,606,960,1128
2021-03-02,"AL",502216,10459,1,12,642,14,19,33,677,920,1111
2021-03-03,"AL",503004,10469,1,10,788,13,17,31,779,677,1059
2021-03-04,"AL",503552,10487,1,18,548,13,17,30,659,645,1010
2021-03-05,"AL",504108,10505,1,18,556,15,15,29,631,622,973
2021-03-06,"AL",504460,10523,1,18,352,18,15,28,485,611,932
2021-03-07,"AL",504805,10537,1,14,345,17,15,27,418,591,892
2021-03-08,"AL",505323,10552,1,15,518,16,15,26,405,536,878
2021-03-09,"AL",505847,10565,1,13,524,14,15,25,462,519,865
2021-03-10,"AL",506410,10582,1,17,563,15,16,24,535,487,828
2021-03-11,"AL",506900,10591,1,9,490,13,15,23,526,478,796
2021-03-12,"AL",507378,10601,1,10,478,12,14,22,510,467,768
2021-03-13,"AL",507667,10618,1,17,289,12,14,21,419,458,739
2021-03-14,"AL",510007,10633,1,15,2340,14,14,21,1036,743,779
2021-03-15,"AL",510616,10643,1,10,609,14,13,20,1079,756,775
2021-03-16,"AL",511152,10655,1,12,536,12,13,19,1162,758,772
2021-03-17,"AL",511574,10673,1,18,422,13,13,19,522,738,754
2021-03-18,"AL",512110,10678,1,5,536,12,12,18,498,744,749
2021-03-19,"AL",512494,10684,1,6,384,10,12,18,447,731,725
2021-03-20,"AL",512831,10693,1,9,337,7,11,17,419,738,702
2021-03-21,"AL",513113,10707,1,14,282,10,11,16,334,444,684
2021-03-22,"AL",513691,10715,1,8,578,10,10,15,399,439,683
2021-03-23,"AL",514157,10724,1,9,466,10,10,15,442,429,679
2021-03-24,"AL",514610,10731,1,7,453,8,8,14,499,434,658
2021-03-25,"AL",514923,10749,1,18,313,11,10,14,411,402,638
2021-03-26,"AL",515277,10756,1,7,354,11,10,14,373,398,567
2021-03-27,"AL",515563,10764,1,8,286,11,10,13,318,390,551
2021-03-28,"AL",515829,10774,1,10,266,8,10,12,302,388,536
2021-03-29,"AL",516284,10782,1,8,455,9,10,12,336,370,537
2021-03-30,"AL",516681,10793,1,11,397,10,10,12,373,361,534
2021-03-31,"AL",517073,10797,1,4,392,8,9,12,415,352,517
2021-04-01,"AL",517433,10808,1,11,360,9,8,12,383,359,507
2021-04-02,"AL",517737,10815,1,7,304,7,8,12,352,351,491
2021-04-03,"AL",517926,10827,1,12,189,10,9,11,284,338,479
2021-04-04,"AL",518110,10835,1,8,184,9,9,11,226,326,467
2021-04-05,"AL",518561,10841,1,6,451,9,8,11,275,325,470
2021-04-06,"AL",518946,10849,1,8,385,7,8,10,340,324,471
2021-04-07,"AL",519307,10860,1,11,361,8,9,10,399,319,466
2021-04-08,"AL",519631,10863,1,3,324,7,8,10,357,314,459
2021-04-09,"AL",519976,10875,1,12,345,9,9,10,343,320,452
2021-04-10,"AL",520218,10879,1,4,242,6,7,10,304,327,444
2021-04-11,"AL",520441,10885,1,6,223,7,7,9,270,333,435
2021-04-12,"AL",522029,10889,1,4,1588,5,7,9,684,495,479
2021-04-13,"AL",522421,10899,1,10,392,7,7,9,734,496,414
2021-04-14,"AL",522812,10905,1,6,391,7,6,9,790,501,407
2021-04-15,"AL",523149,10906,1,1,337,6,6,8,373,503,400
2021-04-16,"AL",523504,10908,1,2,355,3,5,8,361,504,398
2021-04-17,"AL",523731,10913,1,5,227,3,5,8,306,502,387
2021-04-18,"AL",524003,10918,1,5,272,4,5,8,285,509,384
2021-04-19,"AL",525569,10920,1,2,1566,4,4,8,688,506,425
2021-04-20,"AL",525969,10924,1,4,400,4,4,7,746,507,429
2021-04-21,"AL",526523,10928,1,4,554,3,3,7,840,530,428
2021-04-22,"AL",526831,10931,1,3,308,4,4,7,421,526,422
2021-04-23,"AL",527150,10936,1,5,319,4,4,7,394,521,418
2021-04-24,"AL",527369,10947,1,11,219,6,5,7,282,520,415
2021-04-25,"AL",527561,10951,1,4,192,7,5,6,243,508,409
2021-04-26,"AL",527977,10956,1,5,416,7,5,6,276,344,414
2021-04-27,"AL",528328,10960,1,4,351,4,5,6,320,337,417
2021-04-28,"AL",528688,10964,1,4,360,4,5,6,376,309,413
2021-04-29,"AL",528988,10967,1,3,300,4,5,6,337,308,410
2021-04-30,"AL",529256,10970,1,3,268,3,5,6,309,301,406
2021-05-01,"AL",529461,10971,1,1,205,2,3,5,258,299,401
2021-05-02,"AL",529643,10973,1,2,182,2,3,5,218,297,397
2021-05-03,"AL",529992,10974,1,1,349,1,3,5,245,288,402
2021-05-04,"AL",530233,10977,1,3,241,2,2,5,257,272,404
2021-05-05,"AL",530567,10977,1,0,334,1,2,5,308,268,400
2021-05-06,"AL",530795,10977,1,0,228,1,1,4,268,258,395
2021-05-07,"AL",531009,10977,1,0,214,0,1,4,259,250,390
2021-05-08,"AL",531067,10977,1,0,58,0,1,4,167,229,381
2021-05-09,"AL",531091,10977,1,0,24,0,1,3,99,207,370
2020-01-22,"AK",0,0,2,1,1,0,0,0,0,0,0
2020-01-23,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-24,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-25,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-26,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-27,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-28,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-29,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-30,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-01-31,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-01,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-02,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-03,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-04,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-05,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-06,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-07,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-08,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-09,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-10,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-11,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-12,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-13,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-14,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-15,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-16,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-17,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-18,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-19,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-20,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-21,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-22,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-23,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-24,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-25,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-26,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-27,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-28,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-02-29,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-01,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-02,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-03,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-04,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-05,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-06,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-07,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-08,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-09,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-10,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-11,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-12,"AK",0,0,2,0,0,0,0,0,0,0,0
2020-03-13,"AK",1,0,2,0,1,0,0,0,0,0,0
2020-03-14,"AK",1,0,2,0,0,0,0,0,0,0,0
2020-03-15,"AK",1,0,2,0,0,0,0,0,0,0,0
2020-03-16,"AK",1,0,2,0,0,0,0,0,0,0,0
2020-03-17,"AK",3,1,2,1,2,0,0,0,1,0,0
2020-03-18,"AK",8,1,2,0,5,0,0,0,2,1,0
2020-03-19,"AK",11,1,2,0,3,0,0,0,3,2,0
2020-03-20,"AK",14,1,2,0,3,0,0,0,4,2,0
2020-03-21,"AK",15,1,2,0,1,0,0,0,2,2,0
2020-03-22,"AK",25,1,2,0,10,0,0,0,5,3,1
2020-03-23,"AK",38,1,2,0,13,0,0,0,8,5,1
2020-03-24,"AK",42,1,2,0,4,0,0,0,9,6,1
2020-03-25,"AK",49,1,2,0,7,0,0,0,8,6,2
2020-03-26,"AK",63,3,2,2,14,1,0,0,8,7,2
2020-03-27,"AK",74,3,2,0,11,1,0,0,11,9,2
2020-03-28,"AK",91,4,2,1,17,1,0,0,14,11,3
2020-03-29,"AK",110,5,2,1,19,1,1,0,16,12,4
2020-03-30,"AK",118,6,2,1,8,1,1,0,15,11,4
2020-03-31,"AK",128,6,2,0,10,1,1,0,12,12,4
2020-04-01,"AK",141,6,2,0,13,0,1,0,10,13,5
2020-04-02,"AK",149,6,2,0,8,0,0,0,10,12,5
2020-04-03,"AK",160,6,2,0,11,0,0,0,11,12,5
2020-04-04,"AK",171,6,2,0,11,0,0,0,10,11,6
2020-04-05,"AK",185,7,2,1,14,0,0,0,12,11,6
2020-04-06,"AK",191,7,2,0,6,0,0,0,10,10,6
2020-04-07,"AK",213,7,2,0,22,0,0,0,14,12,7
2020-04-08,"AK",226,8,2,1,13,0,0,0,14,12,8
2020-04-09,"AK",235,9,2,1,9,1,0,0,15,12,8
2020-04-10,"AK",246,9,2,0,11,1,0,0,11,12,8
2020-04-11,"AK",257,9,2,0,11,0,0,0,10,12,9
2020-04-12,"AK",272,9,2,0,15,0,0,0,12,12,9
2020-04-13,"AK",277,9,2,0,5,0,0,0,10,12,9
2020-04-14,"AK",285,9,2,0,8,0,0,0,9,10,9
2020-04-15,"AK",293,9,2,0,8,0,0,0,7,10,10
2020-04-16,"AK",300,9,2,0,7,0,0,0,8,9,10
2020-04-17,"AK",309,9,2,0,9,0,0,0,8,9,10
2020-04-18,"AK",314,9,2,0,5,0,0,0,7,8,10
2020-04-19,"AK",319,9,2,0,5,0,0,0,6,7,10
2020-04-20,"AK",321,9,2,0,2,0,0,0,4,6,10
2020-04-21,"AK",329,9,2,0,8,0,0,0,5,6,10
2020-04-22,"AK",335,9,2,0,6,0,0,0,5,6,10
2020-04-23,"AK",337,9,2,0,2,0,0,0,5,5,10
2020-04-24,"AK",339,9,2,0,2,0,0,0,3,4,10
2020-04-25,"AK",339,9,2,0,0,0,0,0,1,4,9
2020-04-26,"AK",341,9,2,0,2,0,0,0,1,3,9
2020-04-27,"AK",345,9,2,0,4,0,0,0,2,3,8
2020-04-28,"AK",351,9,2,0,6,0,0,0,4,3,8
2020-04-29,"AK",355,9,2,0,4,0,0,0,5,3,8
2020-04-30,"AK",355,9,2,0,0,0,0,0,3,3,8
2020-05-01,"AK",364,10,2,1,9,0,0,0,4,4,7
2020-05-02,"AK",365,10,2,0,1,0,0,0,3,4,7
2020-05-03,"AK",368,10,2,0,3,0,0,0,4,4,7
2020-05-04,"AK",370,10,2,0,2,0,0,0,2,4,7
2020-05-05,"AK",371,10,2,0,1,0,0,0,2,3,6
2020-05-06,"AK",372,10,2,0,1,0,0,0,1,2,6
2020-05-07,"AK",374,10,2,0,2,0,0,0,1,3,5
2020-05-08,"AK",377,10,2,0,3,0,0,0,2,2,5
2020-05-09,"AK",378,10,2,0,1,0,0,0,2,2,5
2020-05-10,"AK",379,10,2,0,1,0,0,0,2,2,4
2020-05-11,"AK",381,10,2,0,2,0,0,0,1,2,4
2020-05-12,"AK",383,10,2,0,2,0,0,0,2,2,4
2020-05-13,"AK",384,10,2,0,1,0,0,0,2,2,4
2020-05-14,"AK",389,11,2,1,5,0,0,0,3,2,3
2020-05-15,"AK",390,11,2,0,1,0,0,0,2,2,3
2020-05-16,"AK",394,11,2,0,4,0,0,0,3,2,3
2020-05-17,"AK",398,11,2,0,4,0,0,0,3,3,3
2020-05-18,"AK",401,11,2,0,3,0,0,0,4,3,3
2020-05-19,"AK",401,11,2,0,0,0,0,0,2,3,3
2020-05-20,"AK",404,11,2,0,3,0,0,0,2,3,3
2020-05-21,"AK",404,11,2,0,0,0,0,0,1,2,2
2020-05-22,"AK",406,11,2,0,2,0,0,0,2,2,2
2020-05-23,"AK",410,11,2,0,4,0,0,0,2,2,2
2020-05-24,"AK",410,11,2,0,0,0,0,0,2,2,2
2020-05-25,"AK",411,11,2,0,1,0,0,0,2,1,2
2020-05-26,"AK",413,11,2,0,2,0,0,0,1,2,2
2020-05-27,"AK",414,11,2,0,1,0,0,0,1,1,2
2020-05-28,"AK",427,11,2,0,13,0,0,0,5,3,3
2020-05-29,"AK",432,11,2,0,5,0,0,0,6,4,3
2020-05-30,"AK",435,12,2,1,3,0,0,0,7,4,3
2020-05-31,"AK",463,13,2,1,28,1,0,0,12,8,3
2020-06-01,"AK",470,13,2,0,7,1,0,0,13,8,4
2020-06-02,"AK",490,13,2,0,20,0,0,0,18,11,4
2020-06-03,"AK",508,14,2,1,18,0,0,0,15,13,5
2020-06-04,"AK",518,14,2,0,10,0,0,0,16,13,5
2020-06-05,"AK",529,14,2,0,11,0,0,0,13,14,5
2020-06-06,"AK",541,15,2,1,12,0,0,0,11,15,6
2020-06-07,"AK",549,15,2,0,8,0,0,0,10,12,6
2020-06-08,"AK",567,15,2,0,18,0,0,0,13,14,6
2020-06-09,"AK",578,15,2,0,11,0,0,0,12,13,7
2020-06-10,"AK",598,15,2,0,20,0,0,0,16,13,7
2020-06-11,"AK",616,15,2,0,18,0,0,0,16,14,8
2020-06-12,"AK",630,15,2,0,14,0,0,0,17,14,8
2020-06-13,"AK",656,15,2,0,26,0,0,0,19,16,9
2020-06-14,"AK",665,15,2,0,9,0,0,0,16,17,9
2020-06-15,"AK",668,16,2,1,3,0,0,0,13,14,9
2020-06-16,"AK",681,16,2,0,13,0,0,0,8,15,9
2020-06-17,"AK",701,16,2,0,20,0,0,0,12,15,10
2020-06-18,"AK",713,16,2,0,12,0,0,0,15,14,10
2020-06-19,"AK",729,16,2,0,16,0,0,0,16,14,11
2020-06-20,"AK",750,16,2,0,21,0,0,0,16,13,12
2020-06-21,"AK",761,16,2,0,11,0,0,0,16,14,12
2020-06-22,"AK",767,16,2,0,6,0,0,0,13,14,12
2020-06-23,"AK",783,16,2,0,16,0,0,0,11,15,12
2020-06-24,"AK",797,16,2,0,14,0,0,0,12,14,13
2020-06-25,"AK",821,16,2,0,24,0,0,0,18,15,14
2020-06-26,"AK",839,17,2,1,18,0,0,0,19,16,14
2020-06-27,"AK",858,17,2,0,19,0,0,0,20,15,14
2020-06-28,"AK",887,17,2,0,29,0,0,0,22,18,15
2020-06-29,"AK",908,17,2,0,21,0,0,0,23,20,16
2020-06-30,"AK",944,17,2,0,36,0,0,0,29,23,16
2020-07-01,"AK",982,18,2,1,38,0,0,0,32,26,17
2020-07-02,"AK",1020,18,2,0,38,0,0,0,37,28,18
2020-07-03,"AK",1065,18,2,0,45,0,0,0,40,32,19
2020-07-04,"AK",1114,18,2,0,49,0,0,0,44,37,20
2020-07-05,"AK",1141,18,2,0,27,0,0,0,40,36,20
2020-07-06,"AK",1168,18,2,0,27,0,0,0,34,37,21
2020-07-07,"AK",1186,18,2,0,18,0,0,0,24,35,21
2020-07-08,"AK",1226,18,2,0,40,0,0,0,28,35,22
2020-07-09,"AK",1273,20,2,2,47,1,0,0,35,36,23
2020-07-10,"AK",1323,21,2,1,50,1,0,0,46,37,24
2020-07-11,"AK",1386,21,2,0,63,1,0,0,53,39,26
2020-07-12,"AK",1478,21,2,0,92,0,0,0,68,48,28
2020-07-13,"AK",1537,21,2,0,59,0,0,0,71,53,29
2020-07-14,"AK",1580,22,2,1,43,0,1,0,65,56,30
2020-07-15,"AK",1631,25,2,3,51,1,1,0,51,58,32
2020-07-16,"AK",1694,27,2,2,63,2,1,0,52,60,34
2020-07-17,"AK",1736,27,2,0,42,2,1,0,52,59,34
2020-07-18,"AK",1798,27,2,0,62,1,1,0,56,59,36
2020-07-19,"AK",1881,27,2,0,83,0,1,0,62,58,38
2020-07-20,"AK",1954,28,2,1,73,0,1,0,73,60,40
2020-07-21,"AK",2044,28,2,0,90,0,1,0,82,66,43
2020-07-22,"AK",2138,30,2,2,94,1,1,0,86,72,46
2020-07-23,"AK",2202,30,2,0,64,1,0,0,83,73,47
2020-07-24,"AK",2259,30,2,0,57,1,0,0,72,75,49
2020-07-25,"AK",2347,32,2,2,88,1,1,1,70,78,51
2020-07-26,"AK",2532,32,2,0,185,1,1,0,110,93,56
2020-07-27,"AK",2626,32,2,0,94,1,1,0,122,96,59
2020-07-28,"AK",2735,33,2,1,109,0,1,1,129,99,62
2020-07-29,"AK",2803,33,2,0,68,0,0,1,90,95,63
2020-07-30,"AK",2887,33,2,0,84,0,0,1,87,98,65
2020-07-31,"AK",2993,33,2,0,106,0,0,0,86,105,67
2020-08-01,"AK",3138,34,2,1,145,0,0,1,112,113,71
2020-08-02,"AK",3274,36,2,2,136,1,1,1,129,106,74
2020-08-03,"AK",3333,36,2,0,59,1,1,1,113,101,74
2020-08-04,"AK",3393,37,2,1,60,1,1,1,85,94,75
2020-08-05,"AK",3448,38,2,1,55,1,1,1,58,92,76
2020-08-06,"AK",3488,38,2,0,40,1,1,1,52,86,77
2020-08-07,"AK",3543,40,2,2,55,1,1,1,50,79,77
2020-08-08,"AK",3622,40,2,0,79,1,1,1,58,69,78
2020-08-09,"AK",3720,42,2,2,98,1,1,1,77,64,80
2020-08-10,"AK",3788,42,2,0,68,1,1,1,82,65,80
2020-08-11,"AK",3837,42,2,0,49,1,1,1,72,63,79
2020-08-12,"AK",3898,43,2,1,61,0,1,1,59,64,79
2020-08-13,"AK",3979,43,2,0,81,0,1,1,64,70,80
2020-08-14,"AK",4079,46,2,3,100,1,1,1,81,77,82
2020-08-15,"AK",4163,46,2,0,84,1,1,1,88,77,82
2020-08-16,"AK",4265,47,2,1,102,1,1,1,95,78,84
2020-08-17,"AK",4315,50,2,3,50,1,1,1,79,75,84
2020-08-18,"AK",4381,50,2,0,66,1,1,1,73,78,83
2020-08-19,"AK",4454,50,2,0,73,1,1,1,63,79,83
2020-08-20,"AK",4537,50,2,0,83,0,1,1,74,80,83
2020-08-21,"AK",4606,50,2,0,69,0,1,1,75,75,82
2020-08-22,"AK",4694,50,2,0,88,0,1,1,80,76,83
2020-08-23,"AK",4760,50,2,0,66,0,0,1,74,71,83
2020-08-24,"AK",4832,50,2,0,72,0,0,1,75,74,83
2020-08-25,"AK",4865,50,2,0,33,0,0,1,57,69,78
2020-08-26,"AK",4917,50,2,0,52,0,0,1,52,66,76
2020-08-27,"AK",5002,52,2,2,85,1,0,1,57,66,76
2020-08-28,"AK",5118,52,2,0,116,1,0,1,84,73,77
2020-08-29,"AK",5211,52,2,0,93,1,0,1,98,74,77
2020-08-30,"AK",5254,52,2,0,43,0,0,1,84,71,75
2020-08-31,"AK",5290,52,2,0,36,0,0,1,57,65,72
2020-09-01,"AK",5325,52,2,0,35,0,0,1,38,66,68
2020-09-02,"AK",5390,53,2,1,65,0,0,1,45,68,69
2020-09-03,"AK",5476,53,2,0,86,0,0,1,62,68,69
2020-09-04,"AK",5595,55,2,2,119,1,0,1,90,68,72
2020-09-05,"AK",5682,55,2,0,87,1,0,1,97,67,73
2020-09-06,"AK",5776,56,2,1,94,1,1,1,100,75,74
2020-09-07,"AK",5810,57,2,1,34,1,1,1,72,74,73
2020-09-08,"AK",5844,58,2,1,34,1,1,1,54,74,71
2020-09-09,"AK",5909,58,2,0,65,1,1,1,44,74,71
2020-09-10,"AK",6023,58,2,0,114,0,1,1,71,78,73
2020-09-11,"AK",6112,58,2,0,89,0,0,0,89,74,74
2020-09-12,"AK",6215,59,2,1,103,0,1,1,102,76,75
2020-09-13,"AK",6277,59,2,0,62,0,0,0,85,72,73
2020-09-14,"AK",6351,59,2,0,74,0,0,0,80,77,73
2020-09-15,"AK",6394,59,2,0,43,0,0,0,60,79,71
2020-09-16,"AK",6444,59,2,0,50,0,0,0,56,76,71
2020-09-17,"AK",6552,59,2,0,108,0,0,0,67,76,72
2020-09-18,"AK",6659,60,2,1,107,0,0,0,88,78,74
2020-09-19,"AK",6753,61,2,1,94,1,0,0,103,77,74
2020-09-20,"AK",6861,62,2,1,108,1,0,0,103,83,75
2020-09-21,"AK",6931,63,2,1,70,1,1,0,91,83,75
2020-09-22,"AK",6988,63,2,0,57,1,1,0,78,85,74
2020-09-23,"AK",7064,64,2,1,76,1,1,0,68,89,74
2020-09-24,"AK",7195,66,2,2,131,1,1,1,88,92,78
2020-09-25,"AK",7321,68,2,2,126,2,1,1,111,95,80
2020-09-26,"AK",7440,68,2,0,119,1,1,1,125,98,81
2020-09-27,"AK",7550,68,2,0,110,1,1,1,118,98,81
2020-09-28,"AK",7664,68,2,0,114,0,1,1,114,105,82
2020-09-29,"AK",7788,68,2,0,124,0,1,1,116,114,84
2020-09-30,"AK",7891,69,2,1,103,0,1,1,114,118,87
2020-10-01,"AK",8029,71,2,2,138,1,1,1,122,119,90
2020-10-02,"AK",8170,73,2,2,141,2,1,1,127,121,93
2020-10-03,"AK",8312,73,2,0,142,1,1,1,140,125,95
2020-10-04,"AK",8451,74,2,1,139,1,1,1,141,129,95
2020-10-05,"AK",8646,75,2,1,195,1,1,1,159,140,99
2020-10-06,"AK",8792,75,2,0,146,1,1,1,160,143,101
2020-10-07,"AK",8914,77,2,2,122,1,1,1,154,146,103
2020-10-08,"AK",9048,78,2,1,134,1,1,1,134,146,107
2020-10-09,"AK",9233,79,2,1,185,1,1,1,147,152,111
2020-10-10,"AK",9464,80,2,1,231,1,1,1,183,165,115
2020-10-11,"AK",9714,82,2,2,250,1,1,1,222,180,120
2020-10-12,"AK",9904,83,2,1,190,1,1,1,224,180,123
2020-10-13,"AK",10062,86,2,3,158,2,2,1,199,181,126
2020-10-14,"AK",10218,88,2,2,156,2,2,1,168,186,129
2020-10-15,"AK",10383,88,2,0,165,2,1,1,160,191,133
2020-10-16,"AK",10604,89,2,1,221,1,1,1,181,196,139
2020-10-17,"AK",10814,91,2,2,210,1,2,1,199,193,142
2020-10-18,"AK",11024,91,2,0,210,1,1,1,214,187,146
2020-10-19,"AK",11226,91,2,0,202,1,1,1,207,189,149
2020-10-20,"AK",11458,93,2,2,232,1,1,1,215,199,153
2020-10-21,"AK",11682,95,2,2,224,1,1,1,219,209,158
2020-10-22,"AK",11921,95,2,0,239,1,1,1,232,220,164
2020-10-23,"AK",12169,97,2,2,248,1,1,1,237,224,170
2020-10-24,"AK",12525,97,2,0,356,1,1,1,281,244,178
2020-10-25,"AK",13042,100,2,3,517,2,1,1,374,288,191
2020-10-26,"AK",13392,102,2,2,350,2,2,1,408,309,198
2020-10-27,"AK",13780,105,2,3,388,3,2,1,418,332,208
2020-10-28,"AK",14165,108,2,3,385,3,2,1,374,355,217
2020-10-29,"AK",14534,112,2,4,369,3,2,1,381,373,225
2020-10-30,"AK",14931,116,2,4,397,4,3,2,384,395,235
2020-10-31,"AK",15398,116,2,0,467,3,3,2,411,410,246
2020-11-01,"AK",15757,116,2,0,359,1,2,1,408,388,253
2020-11-02,"AK",16108,120,2,4,351,1,3,2,392,388,260
2020-11-03,"AK",16512,122,2,2,404,2,2,2,371,390,269
2020-11-04,"AK",16936,125,2,3,424,3,2,2,393,396,276
2020-11-05,"AK",17263,125,2,0,327,2,2,2,385,390,282
2020-11-06,"AK",17774,125,2,0,511,1,1,2,421,406,295
2020-11-07,"AK",18381,128,2,3,607,1,2,2,482,426,311
2020-11-08,"AK",18888,133,2,5,507,3,2,2,542,447,322
2020-11-09,"AK",19347,136,2,3,459,4,2,2,524,463,329
2020-11-10,"AK",19898,136,2,0,551,3,2,2,506,484,339
2020-11-11,"AK",20388,142,2,6,490,3,2,2,500,493,349
2020-11-12,"AK",20862,144,2,2,474,3,3,2,505,514,360
2020-11-13,"AK",21476,148,2,4,614,4,3,2,526,529,375
2020-11-14,"AK",22231,155,2,7,755,4,4,2,614,550,395
2020-11-15,"AK",22857,158,2,3,626,5,4,2,665,567,408
2020-11-16,"AK",23418,159,2,1,561,4,3,2,647,582,420
2020-11-17,"AK",24059,160,2,1,641,2,3,2,609,594,434
2020-11-18,"AK",24634,162,2,2,575,1,3,2,592,607,447
2020-11-19,"AK",25176,166,2,4,542,2,3,2,586,616,457
2020-11-20,"AK",25651,168,2,2,475,3,3,2,531,596,466
2020-11-21,"AK",26322,171,2,3,671,3,2,3,563,584,480
2020-11-22,"AK",26844,173,2,2,522,2,2,3,556,570,489
2020-11-23,"AK",27350,179,2,6,506,4,3,3,566,562,494
2020-11-24,"AK",27954,183,2,4,604,4,3,3,544,556,497
2020-11-25,"AK",28656,185,2,2,702,4,3,3,604,575,509
2020-11-26,"AK",29292,189,2,4,636,3,3,3,647,588,517
2020-11-27,"AK",30016,194,2,5,724,4,4,3,687,624,528
2020-11-28,"AK",30669,200,2,6,653,5,4,3,671,621,538
2020-11-29,"AK",31308,204,2,4,639,5,4,3,672,638,546
2020-11-30,"AK",31793,205,2,1,485,4,4,3,592,635,546
2020-12-01,"AK",32332,208,2,3,539,3,4,3,554,625,552
